id,filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
47,blues.00047.wav,0.3364543914794922,0.1122451275587082,2013.3824371007638,2310.305515615935,4849.495675763111,0.07534497145897832,-149.95169067382812,93.62947845458984,6.343455314636231,71.5119400024414,-8.107512474060059,36.207252502441406,-9.77667236328125,17.63980484008789,-21.115798950195312,-0.13730822503566742,-22.19928359985352,5.4304518699646,-7.462270259857178,-4.335878372192384,-12.401640892028807,9.62459945678711,-5.01418399810791,-3.704145669937134,2.3425111770629883,4.16107702255249,blues
831,reggae.00031.wav,0.4902277886867523,0.0920937806367874,1579.0217040997657,2022.4309362157987,3540.986921469863,0.05862247242647059,-226.3929443359375,103.35871887207031,0.16702449321746826,43.97837448120117,10.65130615234375,35.211124420166016,8.44813060760498,21.15188789367676,-3.2907836437225337,15.536757469177244,-3.0131139755249023,11.104122161865234,1.7779237031936646,10.621627807617188,-5.756037712097168,-0.9810613393783568,-4.1307997703552255,0.6606711745262146,-3.7920172214508057,-0.5787045955657959,reggae
173,classical.00073.wav,0.21632835268974304,0.04383158683776856,1211.2963352101176,1337.7625051510595,2104.703939809888,0.07093910240905572,-306.75274658203125,152.91249084472656,-27.59059333801269,16.318111419677734,-3.1567296981811523,-8.93361759185791,-5.425212860107422,-9.775880813598633,-7.109971523284912,0.29328015446662903,0.8703541755676271,5.411912441253662,8.193733215332031,4.1998915672302255,2.057260513305664,3.0330755710601807,-0.3866695463657379,-2.813875913619995,-2.904078483581543,1.3338030576705933,classical
733,pop.00033.wav,0.4229165613651276,0.1399853676557541,2835.0319449894987,2731.7438149005898,5944.989051464541,0.13706266326431887,-68.97232818603516,73.77079772949219,-12.468503952026367,9.5377836227417,-0.0429532565176487,12.719351768493652,3.164009094238281,-0.08457734435796738,2.5227692127227783,2.8759119510650635,-1.6718187332153318,-3.026064395904541,1.6094681024551392,1.0853351354599001,0.9365841150283812,-0.4113828539848328,-1.2341902256011963,-0.7568453550338745,-1.707274079322815,-1.0463049411773682,pop
908,rock.00008.wav,0.4087477028369904,0.26091423630714417,1717.3122050786496,1842.5005611114718,3362.721332750823,0.0849809676131966,-14.910252571105955,138.42012023925778,-41.88942337036133,22.07024383544922,-18.66063690185547,31.994630813598636,-20.366151809692386,15.689840316772461,-17.350269317626953,14.86121654510498,-8.898566246032715,12.247994422912598,-5.819693565368652,9.968249320983887,-3.1631155014038086,1.9760277271270752,-6.923684597015381,3.121398448944092,-2.987224102020264,-6.67792558670044,rock
216,country.00016.wav,0.3224185109138489,0.07979844510555267,1425.7529756719205,1648.5677100348228,2880.432582418247,0.060173861382546434,-210.1421203613281,139.61871337890622,-16.977472305297848,58.00474166870117,-9.654641151428224,-1.964467167854309,-18.001846313476562,-8.206914901733397,-11.77665901184082,-7.877924919128418,0.6108170747756958,-9.963807106018066,-6.46431827545166,-3.8452684879302983,-12.041644096374512,0.3193790316581726,-8.041093826293945,-6.789183616638184,-1.8420681953430176,-5.934892177581787,country
262,country.00062.wav,0.3905152678489685,0.13019998371601105,2166.904720091283,2277.658905193652,4794.562674602119,0.10237579818111456,-94.06793975830078,109.1740264892578,-11.85089111328125,41.57426834106445,-19.475473403930664,23.83777046203613,-19.938167572021484,20.377117156982425,-17.286317825317386,16.587242126464847,-10.201912879943848,9.394012451171877,-10.05367946624756,7.809274673461914,-15.093607902526855,3.2781240940093994,-10.46810817718506,7.5464420318603525,-5.5522966384887695,2.23435378074646,country
706,pop.00006.wav,0.3746288120746613,0.09398271888494493,2125.267705090991,2673.8019455344956,4978.8115604743125,0.06769535785119969,-169.12222290039062,94.6483154296875,24.50824737548828,27.420902252197266,11.644342422485352,14.908937454223633,4.239871025085448,12.359824180603027,10.696877479553224,5.12988805770874,-0.3326748609542847,1.2545326948165894,-4.152501106262207,-3.1281814575195312,0.29503223299980164,-3.55159330368042,-2.806368350982666,-5.7568397521972665,-5.214617729187012,-0.09605306386947632,pop
717,pop.00017.wav,0.4353136122226715,0.1431451290845871,2789.1815621104297,2795.465795566145,6112.296373113391,0.12622977336493807,-53.09502029418945,78.30760192871094,2.248250961303711,18.83819961547852,3.8661413192749023,2.5152621269226074,-3.799224138259888,6.81434965133667,-0.8089411854743958,8.755644798278809,-4.799815654754639,-2.151328563690185,1.2856138944625854,-1.7450021505355835,-1.941817045211792,-1.5886993408203125,2.6302731037139893,2.4297690391540527,4.025074481964111,3.9180631637573238,pop
218,country.00018.wav,0.3700821995735169,0.09680496901273727,2068.5847994645583,2369.969616470769,4097.616888937935,0.09561053296729877,-131.1165771484375,103.0021743774414,-11.528307914733887,17.74470329284668,16.966625213623047,4.438034057617188,1.2979679107666016,3.4197726249694824,-1.4980611801147459,1.6180139780044556,-7.982594013214111,-0.8242493867874146,-8.876350402832031,-3.840768575668335,-4.4850172996521,-8.93581771850586,-6.376888751983643,-1.508267164230347,-5.407336235046387,-8.041374206542969,country
71,blues.00071.wav,0.30526217818260193,0.12054178863763808,2429.2609341606344,2286.6252810980545,5065.027705803745,0.13468663832720587,-89.35790252685547,93.78605651855469,-14.57453727722168,54.39165115356445,-33.50838088989258,19.42099380493164,-19.761600494384766,13.026320457458494,-13.865957260131836,14.607766151428224,-14.969527244567873,10.5855712890625,-18.026933670043945,6.654246807098389,-10.204748153686523,6.5276432037353525,-10.846745491027832,3.3194243907928467,-6.189023971557617,2.9948406219482417,blues
253,country.00053.wav,0.37333303689956665,0.13357532024383545,2271.2505523034038,2297.18912756198,4956.6950275432955,0.10825444744098298,-84.7100830078125,100.98127746582031,-16.01426124572754,51.75690460205078,-17.075634002685547,22.573013305664066,-20.292551040649414,18.911949157714844,-19.487667083740234,15.323629379272461,-17.73847770690918,8.579046249389647,-14.99724292755127,6.4354305267333975,-10.273091316223145,3.287024736404419,-9.546092987060547,4.050117492675781,-5.592494487762451,-0.7057313323020935,country
674,metal.00074.wav,0.4834943115711212,0.040853992104530334,2723.615094923719,2399.633464807001,5494.966772687693,0.13497272881191952,-201.1419982910156,76.82657623291016,-14.830108642578125,68.75489807128906,-12.95175552368164,36.95808792114258,-10.98067569732666,23.68878555297852,-12.256842613220215,16.672468185424805,-11.070640563964844,15.555062294006348,-11.187113761901855,10.566351890563963,-3.894102573394776,7.072078227996826,-9.826533317565918,2.6560237407684326,-9.00019359588623,-2.225754499435425,metal
160,classical.00060.wav,0.3052443861961365,0.06876885890960692,1803.621755670027,1898.0598287148239,3366.512976489938,0.10401637782991488,-166.406494140625,122.12822723388672,-32.10651016235352,16.68876075744629,-5.39815092086792,-2.4800090789794917,-9.827960014343262,-4.900783061981201,-6.977220058441162,-4.5700645446777335,-6.66029691696167,-5.492583751678467,-5.374863624572754,-4.9630470275878915,-2.7914597988128658,-3.1931629180908203,-4.082942008972168,-3.5459952354431152,-4.63145112991333,-1.1728308200836182,classical
716,pop.00016.wav,0.3886425793170929,0.14660781621932986,3490.338581433319,3205.7953777954567,7499.379652277234,0.15341592794601394,-96.98159790039062,51.78691482543945,18.739200592041016,20.483516693115234,5.6113810539245605,3.5744595527648926,5.57304573059082,0.7347691655158997,7.335277080535889,1.6558992862701416,-2.7007837295532227,-0.44275999069213867,-1.0811645984649658,-3.4539034366607666,-2.4811816215515137,-3.3071954250335693,-2.2314558029174805,-2.64164400100708,-2.7418508529663086,0.3068486750125885,pop
153,classical.00053.wav,0.30457761883735657,0.1398843228816986,1465.4818859539346,1554.510617466854,2749.191709347185,0.0879189694998065,-119.29034423828124,149.5882568359375,-43.334373474121094,24.63939666748047,-5.615126132965088,10.786389350891113,-2.899428367614746,0.7871974110603333,-6.547196865081787,4.3967790603637695,-1.2928004264831543,1.3654310703277588,-1.0811415910720823,-2.4352402687072754,-1.9375853538513184,1.2980736494064329,-1.3811970949172974,1.0449742078781128,-5.60296630859375,-1.9862425327301023,classical
112,classical.00012.wav,0.2356579601764679,0.031418923288583755,1179.9086542698362,1332.0760426712773,2153.69531023244,0.06593875471652477,-362.706787109375,143.95001220703125,-18.978734970092773,30.648395538330078,1.0513625144958496,0.2686990201473236,-7.971798419952393,-3.8689754009246826,-8.924187660217285,3.2462313175201416,-4.449105262756348,3.6338744163513184,4.931776523590088,3.2798993587493896,6.371132373809815,6.072490692138673,3.8466637134552,-0.25212979316711426,1.1599383354187012,1.7927814722061155,classical
657,metal.00057.wav,0.4876535832881928,0.20725923776626587,2718.5579417970253,2270.7324221570348,5227.3017245549545,0.14377388496517027,-24.88958549499512,77.53315734863281,-30.414255142211914,68.37198638916016,-6.5179853439331055,24.69533729553223,-9.804929733276367,19.513620376586914,-11.457826614379885,18.592885971069336,-14.158467292785645,14.449950218200685,-5.917335510253906,9.076071739196776,-7.700236797332764,5.8297858238220215,-6.621860980987549,2.2907299995422363,-7.49517011642456,5.7609806060791025,metal
319,disco.00019.wav,0.4450189471244812,0.14700564742088318,2117.4621655257897,2143.8965835516087,4198.799610433195,0.10366263847232972,-95.07727813720705,109.35567474365234,-30.16244888305664,16.358745574951172,20.04082489013672,11.963737487792967,3.493459939956665,6.1776490211486825,5.205004692077637,8.623977661132812,0.3397502899169922,0.3834426999092102,0.5350048542022705,-1.805829644203186,0.9776571393013,-0.06254015117883682,-3.6693956851959233,-2.1346869468688965,-3.6469538211822514,-4.40347146987915,disco
405,hiphop.00005.wav,0.4904952347278595,0.26176032423973083,2709.121942221253,2510.8100651274844,5795.106624449739,0.1246141368759675,-11.67771053314209,81.98599243164062,-8.517812728881836,52.77767562866211,-14.720304489135742,31.97350883483887,-19.69644546508789,22.885316848754886,-14.719507217407227,14.520060539245605,-10.10225772857666,14.009843826293945,-8.080094337463379,7.444732189178468,-5.502744674682617,12.853198051452635,-3.69706654548645,6.23660945892334,-2.5838472843170166,0.11814282834529875,hiphop
334,disco.00034.wav,0.3575787842273712,0.12290710210800172,3653.4213067740557,3234.1757024838234,7835.3192875628865,0.18083450742550308,-65.76485443115234,52.8282585144043,16.583269119262695,12.54955768585205,5.60418701171875,8.385215759277344,-0.613124668598175,-0.6249176859855652,-4.080378532409668,0.6889958381652832,-7.784596920013428,-1.8870742321014404,-7.244224548339844,-5.266682624816895,-3.038180112838745,-4.3357295989990225,-2.541412591934204,0.7259522676467896,-0.30421900749206543,2.9406299591064453,disco
950,rock.00050.wav,0.3945401012897492,0.1413225531578064,1720.5551578360596,2311.955596615178,3810.0186280052726,0.05328954926954335,-144.98599243164062,118.47811126708984,20.531463623046875,28.570476531982425,2.354585886001587,10.086597442626953,11.914180755615234,4.8558692932128915,-0.06763271987438202,3.291168212890625,3.4033505916595463,3.654105663299561,5.374560832977295,2.262337684631348,1.873855233192444,0.8686444759368896,-1.1807217597961426,0.816807210445404,1.8248111009597776,1.8006652593612669,rock
439,hiphop.00039.wav,0.3901023268699646,0.18298935890197754,2706.643672135751,2941.219959791409,5996.297074545279,0.1125715037248452,-121.61014556884766,76.91895294189453,29.0133113861084,9.936050415039062,3.1744365692138667,5.1758999824523935,4.968632221221924,-1.026180863380432,1.1709314584732056,2.1395120620727544,3.1175813674926762,1.1366608142852783,-0.7816541790962219,-4.982831001281738,-0.12594155967235565,-4.505725860595703,-2.1900267601013184,-1.3727504014968872,-3.1551730632781982,-7.363515377044678,hiphop
705,pop.00005.wav,0.3232846558094025,0.1395810693502426,2289.822524471193,2435.7587190222143,4746.421299039764,0.10678053345104488,-113.61650848388672,90.02957153320312,-5.535826683044434,25.5955753326416,2.616611957550049,3.1858084201812744,1.1349040269851685,6.138381004333496,2.802691698074341,-1.865761637687683,-7.130451202392577,-3.4411606788635254,-5.9123287200927725,-4.343137741088866,-4.946288585662842,-4.376622200012207,-3.3134887218475337,-5.441469192504883,-0.5705593824386597,-2.177703857421875,pop
175,classical.00075.wav,0.21742145717144007,0.016483211889863014,1171.7185034773227,1466.9316446723105,2235.9031464662344,0.0608847414376935,-412.93780517578125,138.533203125,-19.267677307128906,34.15322113037109,8.963804244995117,-4.2960853576660165,4.162109375,0.8861234188079834,3.075768232345581,0.10753506422042848,-4.061129093170166,3.789273500442505,5.924252986907959,3.491832733154297,6.62680196762085,6.7462992668151855,2.4714715480804443,-1.8811594247817995,-0.06247217580676079,2.724355697631836,classical
223,country.00023.wav,0.3054217994213104,0.03887289762496948,1495.431718045999,2331.783937410789,3052.5315417593847,0.03548126693111455,-353.22906494140625,110.66046905517578,32.80338668823242,24.19217872619629,18.770219802856445,5.928614616394043,-1.7623453140258791,3.887332439422608,-2.9839532375335693,-1.900697112083435,-2.868022918701172,-0.9650160670280457,-6.4798831939697275,-4.2432594299316415,-3.750992774963379,-6.01260232925415,-7.1864447593688965,-2.4905214309692383,-4.0289387702941895,-3.417521953582764,country
65,blues.00065.wav,0.292729914188385,0.10035958141088486,2816.676938173266,2372.1646427132314,5614.4493835260255,0.14631846519446595,-118.33350372314452,74.85385131835938,-19.858367919921875,46.94158172607422,-32.549697875976555,23.827167510986328,-26.361835479736328,17.68526268005371,-13.811254501342773,11.941498756408693,-17.87651824951172,7.544859886169434,-22.888935089111328,4.75972318649292,-12.791629791259766,5.608855247497559,-14.72510814666748,6.684452533721924,-9.159456253051758,-2.2437758445739746,blues
